id,host_response_rate,host_acceptance_rate,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_entire_unit,location_chicago,location_kauai,has_luxury_words
465218.00000000006,100.0,97.0,1,2.0,1.0,1.0,1.0,98.0,1.0,5.0,2.0,49.0,296.0,9.0,1.0,4.97,4.97,4.97,4.99,4.98,4.91,4.92,0,0.0,0.0,2.84,0,False,False,0
502074.00000000006,100.0,92.0,1,6.0,2.0,2.9999999999999996,3.0,183.0,2.0,1125.0,2.0,132.0,135.0,8.0,0.0,4.88,4.92,4.86,4.96,4.93,4.88,4.82,0,0.0,0.0,1.28,1,False,False,0
679072.0,100.0,92.0,0,4.0,1.5,2.0,2.0,172.0,2.0,730.0,3.0,0.0,141.0,13.0,0.0,4.99,5.0,5.0,4.99,4.99,4.86,4.94,0,0.0,0.0,1.36,0,False,False,0
361600.0,96.0,99.0,1,4.0,1.0,1.0,2.0,42.0,1.0,1125.0,1.0,46.0,756.0000000000001,77.0,3.0,4.72,4.85,4.75,4.86,4.82,4.87,4.81,0,0.0,0.0,7.39,1,False,False,0
199332.0,100.0,100.0,1,4.0,1.0,0.0,2.0,145.0,2.0,1125.0,2.0,233.0,255.0,18.0,0.0,4.98,4.98,4.96,4.98,4.98,4.84,4.92,0,0.0,0.0,2.46,0,False,False,0
604702.0,100.0,94.0,1,2.0,1.0,1.0,1.0,63.0,2.0,1125.0,2.0,174.0,194.99999999999997,9.0,1.0,4.9,4.94,4.98,4.97,4.99,4.9,4.94,1,0.0,0.0,1.91,1,False,False,0
497018.0,100.0,98.0,0,6.0,1.0,2.0,3.0,118.0,1.0,200.0,14.0,347.0,523.0,34.0,0.0,4.91,4.97,4.84,4.96,4.95,4.87,4.85,0,0.0,0.0,5.09,1,False,False,0
927891.9999999999,100.0,98.0,1,2.0,1.0,1.0,1.0,129.0,2.0,31.0,2.0,177.0,374.0,33.0,1.0,4.99,4.98,4.98,4.99,4.99,4.93,4.91,1,0.0,0.0,3.89,1,False,False,0
284402.0,100.0,99.0,0,10.0,2.0,2.9999999999999996,6.0,156.0,2.0,7.0,2.0,93.0,629.0,61.0,3.0,4.91,4.93,4.96,4.96,4.98,4.85,4.9,0,0.0,0.0,6.139999999999999,1,False,False,0
470085.0,100.0,100.0,1,4.0,1.0,2.0,2.0,106.0,2.0,1125.0,2.0,342.0,561.0,49.0,3.0,4.88,4.92,4.98,4.97,4.95,4.88,4.79,1,0.0,0.0,5.429999999999999,1,False,False,0
354798.0,100.0,100.0,1,2.0,1.0,1.0,1.0,88.0,1.0,1125.0,2.0,0.0,578.0,41.0,0.0,4.58,4.7,4.58,4.86,4.86,4.87,4.56,1,7.0,0.0,5.71,1,False,False,0
265632.0,100.0,100.0,1,2.0,1.0,1.0,1.0,77.00000000000001,1.0,61.0,2.0,0.0,330.0,30.0,0.0,4.96,4.98,4.99,4.98,4.99,4.94,4.91,0,0.0,0.0,3.22,0,False,False,0
689836.0,100.0,100.0,1,2.0,1.0,1.0,1.0,53.99999999999999,30.000000000000004,1125.0,30.000000000000004,345.0,16.0,3.0,0.0,4.75,4.88,4.88,5.0,5.0,4.81,4.75,0,0.0,0.0,0.21,1,False,False,0
514875.0,100.0,100.0,1,3.0,1.0,1.0,2.0,68.00000000000001,1.0,14.0,2.0,132.0,317.0,4.0,1.0,4.95,4.97,4.93,4.99,4.98,4.88,4.95,0,0.0,0.0,3.1,0,False,False,0
736065.0,96.0,96.0,0,2.0,1.0,1.0,1.0,112.0,2.0,28.0,2.0,306.0,335.0,37.0,1.0,4.76,4.83,4.58,4.87,4.84,4.83,4.74,0,0.0,0.0,3.3,0,False,False,0
296727.0,100.0,99.0,1,2.0,1.0,0.0,1.0,89.0,2.0,30.0,2.0,355.0,462.0,35.0,3.0,4.91,4.95,4.86,4.96,4.97,4.88,4.84,1,0.0,0.0,4.54,1,False,False,0
941056.0,100.0,100.0,1,4.0,1.0,1.0,1.0,67.00000000000001,1.0,1125.0,2.0,29.999999999999996,537.0,32.0,2.0,4.85,4.9,4.88,4.97,4.96,4.81,4.84,0,0.0,0.0,5.27,0,False,False,0
475426.0,100.0,100.0,1,4.0,1.0,1.0,3.0,116.00000000000001,2.0,1125.0,2.0,351.0,446.99999999999994,16.0,0.0,4.69,4.81,4.85,4.87,4.87,4.71,4.78,1,0.0,0.0,4.41,0,False,False,0
316895.0,100.0,95.0,1,2.0,1.0,1.0,1.0,133.0,2.0,7.0,2.0,176.0,478.0,24.0,2.0,4.96,4.96,4.99,4.98,4.98,4.92,4.88,1,1.0,0.0,4.74,0,False,False,0
312951.0,100.0,99.0,1,4.0,1.0,2.0,2.0,102.0,2.0,1125.0,2.0,176.0,170.00000000000003,26.0,0.0,4.95,4.95,4.97,4.99,4.98,4.94,4.85,0,0.0,0.0,1.8500000000000003,0,False,False,0
244127.0,100.0,0.0,1,6.0,1.0,2.9999999999999996,3.0,47.0,30.000000000000004,120.0,30.000000000000004,39.0,80.0,0.0,0.0,4.86,5.0,4.86,4.99,4.99,4.91,4.95,0,0.0,0.0,0.8,1,False,False,1
179203.0,100.0,100.0,1,4.0,1.0,2.0,3.0,177.0,3.0,1125.0,3.0,341.0,139.0,18.0,1.0,4.96,4.96,4.96,4.9,4.96,4.92,4.84,1,0.0,0.0,1.65,1,False,False,1
398174.0,100.0,50.0,1,3.0,1.0,2.0,3.0,157.0,30.000000000000004,180.0,30.000000000000004,294.0,350.0,1.0,0.0,4.86,4.91,4.79,4.97,4.96,4.88,4.78,0,0.0,0.0,3.51,1,False,False,1
517729.0,100.0,98.0,1,5.0,1.0,2.0,4.0,100.00000000000001,1.0,60.0,2.0,149.0,535.0,63.0,0.0,4.98,4.99,4.97,4.98,4.99,4.9,4.91,0,0.0,0.0,5.64,1,False,False,1
885108.0,100.0,100.0,1,4.0,1.0,2.0,2.0,96.0,2.0,1125.0,2.0,363.0,279.0,9.0,0.0,4.81,4.9,4.89,4.95,4.87,4.79,4.82,1,0.0,0.0,2.84,1,False,False,1
641295.0,100.0,100.0,1,3.0,1.0,1.0,2.0,100.99999999999999,7.0,180.0,7.0,311.0,125.0,9.0,1.0,4.81,4.92,4.82,4.96,4.95,4.87,4.72,1,0.0,0.0,1.3,1,False,False,0
703679.0,99.66666666666667,93.0,1,6.0,2.5,2.0,2.0,270.0,3.0,1125.0,3.0,361.0,187.0,12.0,0.0,4.82,4.87,4.78,4.97,4.84,4.92,4.77,0,0.0,0.0,1.93,1,False,False,1
890579.0,100.0,100.0,1,6.0,1.0,2.0,3.0,129.0,1.0,1125.0,2.0,329.0,443.0,28.0,2.0,4.96,4.96,4.97,4.96,4.98,4.91,4.85,1,0.0,0.0,4.5,1,False,False,0
937527.0,100.0,100.0,1,4.0,1.0,1.0,1.0,71.0,1.0,1125.0,2.0,344.0,355.0,39.0,1.0,4.55,4.67,4.56,4.79,4.83,4.88,4.54,1,7.0,0.0,3.62,1,False,False,0
713005.0,100.0,99.0,1,2.0,1.0,0.0,1.0,88.0,1.0,730.0,1.0,342.0,797.0,88.0,4.0,4.92,4.93,4.94,4.97,4.97,4.91,4.85,1,0.0,0.0,8.16,1,False,False,0
748612.0,100.0,99.0,1,2.0,1.0,1.0,1.0,126.0,2.0,365.0,2.0,263.0,573.0,39.0,2.0,4.94,4.94,4.88,4.98,4.99,4.98,4.79,0,0.0,0.0,5.860000000000001,0,False,False,0
311993.0,100.0,100.0,0,2.0,1.0,1.0,1.0,295.0,2.0,14.0,2.0,281.0,28.0,5.0,0.0,4.93,4.89,4.93,4.96,5.0,5.0,4.64,0,0.0,0.0,0.33,1,False,False,0
776110.0,66.66666666666666,0.0,0,3.0,1.0,2.0,2.0,141.0,3.0,1125.0,3.0,130.0,152.0,0.0,0.0,4.94,4.97,4.99,4.99,4.97,4.82,4.95,0,0.0,0.0,1.58,1,False,False,0
670198.0,100.0,99.0,1,8.0,2.0,2.9999999999999996,5.0,135.0,2.0,30.0,2.0,164.0,309.0,23.0,0.0,4.82,4.86,4.79,4.95,4.96,4.85,4.76,0,0.0,0.0,3.2,1,False,False,0
250305.99999999997,100.0,57.00000000000001,1,2.0,1.5,1.0,1.0,58.00000000000001,30.000000000000004,1125.0,30.000000000000004,161.0,17.0,2.0,0.0,4.76,4.76,4.82,4.76,4.88,4.88,4.59,0,0.0,0.0,0.27,1,False,False,0
603306.0,100.0,98.0,1,8.0,3.5,4.0,5.0,298.0,3.0,1125.0,3.0,354.0,229.0,14.0,0.0,4.9,4.85,4.94,4.97,4.97,4.71,4.83,0,0.0,0.0,2.37,0,False,False,0
757348.0,100.0,100.0,1,2.0,1.0,1.0,1.0,186.0,2.0,365.0,2.0,353.0,142.0,4.0,0.0,4.99,4.96,4.96,4.98,4.98,4.98,4.93,0,1.0,0.0,1.49,1,False,False,0
147797.0,100.0,96.0,1,8.0,2.0,2.9999999999999996,4.0,154.0,3.0,30.0,3.0,174.0,158.0,37.0,1.0,4.99,4.98,4.99,5.0,5.0,4.94,4.97,1,0.0,0.0,3.5,1,False,False,0
327354.0,100.0,100.0,1,5.0,1.0,1.0,3.0,216.99999999999997,2.0,1125.0,3.0,90.0,402.0,3.0,0.0,4.69,4.81,4.66,4.9,4.78,4.83,4.73,1,0.0,0.0,4.16,0,False,False,0
155810.0,100.0,100.0,1,6.0,1.0,1.0,3.0,94.0,1.0,30.0,2.0,349.0,718.0000000000001,63.0,1.0,4.93,4.96,4.94,4.98,4.96,4.89,4.91,1,0.0,0.0,7.51,0,False,False,0
533622.0,100.0,100.0,0,2.0,1.0,1.0,1.0,99.00000000000001,2.0,1125.0,2.0,350.0,318.0,24.0,0.0,4.96,4.97,4.97,4.99,5.0,4.96,4.92,0,0.0,0.0,3.35,1,False,False,0
586772.0,100.0,100.0,1,2.0,1.0,1.0,1.0,90.0,2.0,1125.0,2.0,362.0,402.0,15.0,0.0,4.92,4.98,4.94,4.96,4.96,4.81,4.88,1,0.0,0.0,4.16,0,False,False,0
142410.0,100.0,99.0,1,2.0,1.0,1.0,1.0,84.00000000000001,1.0,1125.0,1.0,294.0,29.0,1.0,0.0,4.59,4.66,4.76,4.61,4.55,4.93,4.71,0,8.0,0.0,0.3,0,False,False,0
135214.0,100.0,99.0,1,2.0,1.0,1.0,1.0,84.00000000000001,1.0,1125.0,1.0,293.0,65.0,8.0,0.0,4.57,4.75,4.72,4.72,4.69,4.82,4.62,0,8.0,0.0,0.69,0,False,False,0
616923.0,100.0,99.0,1,2.0,1.0,1.0,1.0,84.00000000000001,1.0,1125.0,1.0,294.0,28.0,3.0,0.0,4.5,4.75,4.64,4.79,4.57,4.93,4.64,0,8.0,0.0,0.29,0,False,False,0
573960.0,100.0,99.0,1,2.0,1.0,1.0,1.0,84.00000000000001,1.0,1125.0,1.0,284.0,145.0,47.0,4.0,4.69,4.79,4.66,4.8,4.79,4.86,4.67,0,8.0,0.0,1.52,0,False,False,0
462289.0,100.0,100.0,1,6.0,1.0,2.0,2.0,129.0,1.0,90.0,2.0,132.0,181.99999999999997,19.0,0.0,4.95,4.95,4.85,4.97,4.98,4.87,4.85,0,0.0,0.0,2.01,0,False,False,0
773660.0,100.0,100.0,1,4.0,1.0,2.0,2.0,102.0,2.0,16.0,2.0,154.0,399.0,36.0,2.0,4.98,4.97,4.97,5.0,4.99,4.95,4.93,0,0.0,0.0,4.17,0,False,False,0
556424.0,100.0,97.0,1,2.0,1.0,1.0,1.0,43.0,1.0,1125.0,2.0,71.0,206.0,18.0,2.0,4.96,4.99,5.0,4.97,5.0,4.95,4.94,0,1.0,0.0,2.16,0,False,False,0
609759.0,100.0,99.0,1,4.0,1.0,1.0,2.0,84.00000000000001,1.0,1125.0,1.0,293.0,106.99999999999999,14.0,0.0,4.53,4.64,4.53,4.64,4.64,4.79,4.58,0,8.0,0.0,1.12,0,False,False,0
492148.0,100.0,100.0,1,11.0,1.0,2.0,7.0,79.0,1.0,28.0,1.0,363.0,280.0,11.0,0.0,4.65,4.82,4.49,4.93,4.94,4.71,4.73,1,0.0,0.0,3.04,0,False,False,0
305456.0,100.0,85.0,1,2.0,1.0,1.0,1.0,86.0,2.0,30.0,2.0,10.0,237.0,15.0,0.0,4.96,4.99,4.95,4.98,4.99,4.95,4.93,0,0.0,0.0,2.59,0,False,False,1
943469.9999999999,100.0,100.0,0,7.0,1.5,2.9999999999999996,5.0,220.0,2.0,1125.0,4.0,342.0,223.0,14.0,1.0,4.94,4.95,4.92,4.96,4.99,4.95,4.88,1,0.0,0.0,2.35,0,False,False,0
843606.0,100.0,100.0,1,2.0,1.0,1.0,1.0,59.00000000000001,30.000000000000004,160.0,30.000000000000004,245.0,29.0,5.0,0.0,4.93,4.97,4.97,4.97,5.0,5.0,4.86,0,0.0,0.0,0.43999999999999995,0,False,False,0
171691.0,100.0,98.0,1,6.0,2.0,2.0,7.0,232.00000000000003,2.0,1125.0,2.0,360.0,94.0,6.0,1.0,4.98,4.95,5.0,4.99,4.99,4.87,4.89,1,0.0,0.0,1.0,1,False,False,0
305318.0,100.0,83.0,1,2.0,1.0,1.0,1.0,106.0,1.0,1125.0,2.0,365.0,121.0,1.0,0.0,4.93,4.99,4.95,4.96,4.99,4.97,4.86,0,3.0,0.0,1.27,0,False,False,0
653513.0,100.0,100.0,1,2.0,1.0,1.0,1.0,85.00000000000001,2.0,1125.0,2.0,132.0,378.00000000000006,10.0,0.0,4.86,4.92,4.73,4.98,4.97,4.91,4.81,0,0.0,0.0,3.98,1,False,False,0
331784.0,98.99999999999999,75.0,1,4.0,2.0,2.9999999999999996,3.0,191.0,2.0,28.0,2.0,100.0,14.0,0.0,0.0,4.21,4.43,4.36,4.71,4.5,4.5,4.21,0,0.0,0.0,0.15,0,False,False,0
383265.0,100.0,99.0,1,6.0,1.0,2.9999999999999996,3.0,170.0,2.0,1125.0,2.0,361.0,226.99999999999997,24.0,1.0,4.81,4.86,4.84,4.99,4.94,4.93,4.72,0,0.0,0.0,2.42,1,False,False,0
400716.0,100.0,100.0,1,4.0,1.0,1.0,1.0,63.0,1.0,30.0,1.0,55.0,526.0,31.0,3.0,4.89,4.94,4.93,4.97,4.97,4.83,4.9,1,0.0,0.0,5.65,1,False,False,0
578080.0,100.0,100.0,1,4.0,1.0,0.0,3.0,106.0,2.0,1125.0,2.0,265.0,295.0,18.0,0.0,4.95,4.98,4.9,4.97,4.98,4.98,4.91,0,0.0,0.0,3.1300000000000003,0,False,False,0
310102.0,100.0,100.0,0,5.0,1.0,2.0,3.0,75.00000000000001,30.000000000000004,160.0,30.000000000000004,338.0,7.0,0.0,0.0,5.0,5.0,4.71,5.0,5.0,4.71,4.86,0,0.0,0.0,0.12000000000000001,0,False,False,0
552938.0,100.0,100.0,1,2.0,1.0,1.0,1.0,64.0,2.0,28.0,2.0,79.0,51.99999999999999,2.0,0.0,4.88,4.94,5.0,4.98,4.96,4.8,4.9,0,1.0,0.0,0.56,0,False,False,0
208358.0,100.0,99.0,1,3.0,1.0,1.0,2.0,87.0,2.0,1125.0,2.0,0.0,231.0,11.0,1.0,4.74,4.84,4.83,4.94,4.93,4.89,4.6,0,0.0,0.0,2.46,1,False,False,0
234184.0,100.0,100.0,1,2.0,1.0,1.0,1.0,72.0,1.0,1125.0,2.0,337.0,426.0,49.0,2.0,4.63,4.74,4.71,4.89,4.89,4.89,4.65,1,7.0,0.0,4.55,1,False,False,0
803307.0,100.0,100.0,0,4.0,1.0,2.0,2.0,174.0,1.0,1125.0,2.0,164.0,290.0,23.0,0.0,4.98,4.98,4.97,5.0,4.99,4.98,4.92,0,0.0,0.0,3.1200000000000006,1,False,False,0
745054.0,100.0,100.0,0,7.0,1.0,2.0,4.0,80.0,3.0,30.0,3.0,364.0,192.0,10.0,0.0,4.82,4.78,4.8,4.98,4.97,4.94,4.74,1,0.0,0.0,2.06,1,False,False,0
274454.0,100.0,100.0,1,2.0,1.0,1.0,1.0,94.0,1.0,1125.0,1.0,336.0,173.0,5.0,0.0,4.99,4.98,5.0,4.99,4.98,4.91,4.94,0,1.0,0.0,1.87,0,False,False,0
740015.0,100.0,100.0,1,3.0,1.5,2.0,2.0,124.99999999999999,28.0,1125.0,28.0,350.0,72.0,1.0,0.0,4.94,4.94,4.94,5.0,5.0,4.89,4.75,0,0.0,0.0,0.7800000000000001,0,False,False,0
357393.0,100.0,100.0,0,15.0,3.5,5.999999999999999,9.0,627.0,3.0,1125.0,3.0,348.0,85.00000000000001,19.0,1.0,4.95,4.95,4.95,4.99,4.99,4.98,4.85,0,0.0,0.0,1.03,1,False,False,0
102947.0,100.0,95.0,1,6.0,2.0,2.0,2.0,114.0,3.0,30.0,3.0,340.0,282.0,55.0,4.0,4.99,4.98,4.99,4.99,4.99,4.93,4.89,0,0.0,0.0,3.0600000000000005,1,False,False,0
540951.0,100.0,98.0,1,4.0,1.0,1.0,2.0,71.0,2.0,90.0,3.0,316.0,282.0,28.0,1.0,4.92,4.96,4.98,4.97,4.97,4.92,4.88,0,0.0,0.0,3.0600000000000005,1,False,False,1
936581.0000000001,100.0,99.0,1,5.0,1.0,2.0,3.0,100.99999999999999,2.0,1125.0,5.0,128.0,43.0,6.0,0.0,4.88,4.93,4.95,4.93,4.91,4.86,4.7,1,0.0,0.0,0.47,1,False,False,0
727563.0,100.0,100.0,1,8.0,2.0,2.9999999999999996,4.0,159.0,1.0,1125.0,2.0,342.0,367.0,17.0,2.0,4.81,4.85,4.83,4.96,4.95,4.73,4.69,1,0.0,0.0,3.96,1,False,False,1
469488.0,100.0,100.0,1,3.0,1.0,1.0,2.0,84.00000000000001,2.0,365.0,2.0,0.0,243.0,18.0,1.0,4.98,4.98,5.0,4.98,4.99,4.94,4.93,0,0.0,0.0,2.64,0,False,False,0
783775.0,100.0,97.0,1,4.0,1.0,1.0,1.0,82.0,2.0,29.0,2.0,314.0,470.0,27.0,0.0,4.93,4.92,4.96,4.99,4.97,4.89,4.83,0,0.0,0.0,5.08,1,False,False,0
659459.0,100.0,100.0,1,6.0,2.0,2.9999999999999996,4.0,180.0,2.0,15.0,2.0,0.0,294.0,35.0,0.0,4.95,4.95,4.96,5.0,4.97,4.92,4.88,0,0.0,0.0,3.25,1,False,False,1
623081.0,100.0,100.0,1,2.0,1.0,0.0,1.0,126.0,1.0,28.0,1.0,316.0,474.0,33.0,0.0,4.95,4.98,4.97,4.98,4.99,4.88,4.85,1,0.0,0.0,5.16,0,False,False,0
133457.0,100.0,100.0,1,8.0,3.0,4.0,5.0,260.0,2.0,14.0,2.0,0.0,292.0,22.0,1.0,4.99,4.99,5.0,4.99,5.0,4.9,4.99,0,0.0,0.0,3.17,1,False,False,0
457608.0,98.33333333333334,100.0,1,6.0,1.0,2.0,3.0,85.00000000000001,2.0,90.0,2.0,48.00000000000001,112.0,0.0,0.0,4.79,4.86,4.88,4.83,4.93,4.79,4.78,1,1.0,0.0,1.24,1,False,False,0
540275.0,100.0,98.0,1,7.0,2.0,2.9999999999999996,4.0,171.0,3.0,1125.0,3.0,269.0,179.0,23.0,2.0,4.91,4.98,4.84,4.99,4.98,4.73,4.88,0,0.0,0.0,1.96,1,False,False,0
781978.0,100.0,100.0,1,6.0,2.5,2.9999999999999996,4.0,296.0,1.0,30.0,2.0,3.0000000000000004,31.0,26.0,1.0,5.0,4.94,5.0,4.94,4.97,4.9,4.77,0,0.0,0.0,2.13,1,False,False,0
303798.0,100.0,100.0,1,2.0,1.0,1.0,1.0,53.0,1.0,14.0,1.0,235.0,461.00000000000006,57.0,6.999999999999999,4.99,5.0,4.99,4.99,5.0,4.89,4.99,0,0.0,0.0,5.02,0,False,False,0
256616.99999999997,100.0,98.0,1,4.0,3.0,2.0,2.0,104.0,1.0,1125.0,2.0,72.0,274.0,58.0,2.0,4.93,4.94,4.94,4.95,4.96,4.89,4.83,0,0.0,0.0,3.04,1,False,False,1
866788.0,100.0,100.0,1,2.0,1.0,1.0,1.0,75.00000000000001,2.0,28.0,3.0,262.0,392.0,29.0,0.0,4.95,4.98,4.98,4.97,4.97,4.9,4.89,0,0.0,0.0,4.31,0,False,False,1
781775.0,100.0,98.0,0,1.0,1.0,1.0,1.0,48.0,2.0,1125.0,2.0,348.0,130.0,23.0,2.0,4.94,4.94,4.98,4.94,4.95,4.83,4.92,0,2.0,0.0,1.4399999999999997,0,False,False,0
692033.0,100.0,100.0,1,10.0,3.0,4.0,6.0,238.0,4.0,31.0,6.0,0.0,81.0,6.0,0.0,4.99,5.0,4.95,5.0,5.0,4.98,4.91,1,0.0,0.0,0.9100000000000001,1,False,False,0
184293.0,100.0,99.0,1,2.0,1.0,1.0,1.0,87.0,1.0,360.0,1.0,351.0,673.0,32.0,4.0,4.89,4.94,4.9,4.98,4.97,4.93,4.84,0,0.0,0.0,7.36,0,False,False,0
595679.0,100.0,96.0,0,2.0,1.0,1.0,1.0,132.0,2.0,7.0,2.0,34.0,216.0,15.0,1.0,4.99,5.0,4.99,4.99,5.0,4.99,4.92,0,0.0,0.0,2.39,0,False,False,0
749804.0,100.0,100.0,1,6.0,2.0,2.9999999999999996,3.0,190.0,2.0,30.0,2.0,167.0,97.0,3.0,0.0,4.91,4.92,4.98,4.98,4.94,4.8,4.8,0,0.0,0.0,1.46,1,False,False,1
715340.0,100.0,94.0,1,2.0,1.0,0.0,2.0,107.99999999999999,2.0,7.0,2.0,130.0,257.0,7.0,1.0,4.98,5.0,4.97,5.0,5.0,4.98,4.86,0,0.0,0.0,2.85,0,False,False,0
807987.0,100.0,100.0,1,4.0,1.0,1.0,2.0,103.0,1.0,730.0,1.0,257.0,92.0,3.0,0.0,4.61,4.85,4.78,4.9,4.88,4.88,4.55,0,0.0,0.0,1.01,0,False,False,1
808921.0,100.0,100.0,1,2.0,1.0,1.0,1.0,66.0,1.0,730.0,1.0,361.0,318.0,46.0,1.0,4.38,4.54,4.47,4.79,4.76,4.85,4.3,1,7.0,0.0,3.48,1,False,False,0
155047.0,100.0,100.0,1,2.0,1.0,1.0,1.0,115.00000000000001,3.0,1125.0,3.0,0.0,258.0,18.0,0.0,4.95,4.95,4.91,4.99,4.99,4.98,4.86,1,0.0,0.0,2.84,0,False,False,0
978917.0,100.0,62.0,1,10.0,2.5,2.9999999999999996,6.0,150.0,30.000000000000004,730.0,30.000000000000004,0.0,32.0,1.0,0.0,4.97,5.0,4.9,4.94,5.0,5.0,4.9,0,0.0,0.0,0.37,0,False,False,1
308561.0,100.0,100.0,1,2.0,1.0,1.0,1.0,140.0,2.0,30.0,2.0,90.0,240.00000000000003,8.0,0.0,4.96,4.98,5.0,4.98,5.0,4.99,4.88,1,0.0,0.0,2.79,1,False,False,0
492440.0,100.0,100.0,1,2.0,1.0,1.0,1.0,103.0,2.0,7.0,2.0,340.0,72.0,2.0,0.0,5.0,5.0,4.98,4.98,5.0,4.94,4.94,0,2.0,0.0,0.8,0,False,False,0
806302.0,100.0,95.0,1,2.0,1.0,1.0,1.0,51.0,1.0,5.0,1.0,31.0,180.0,9.0,1.0,4.93,4.97,4.97,4.98,4.99,4.82,4.95,1,1.0,0.0,1.98,0,False,False,0
940283.0000000001,100.0,100.0,1,5.0,2.0,2.0,2.0,216.99999999999997,2.0,1125.0,2.0,307.0,348.0,44.0,1.0,4.99,4.98,4.96,4.99,4.99,4.95,4.95,0,0.0,0.0,3.9000000000000004,0,False,False,0
885532.0,100.0,98.0,1,3.0,1.0,1.0,2.0,197.0,2.0,7.0,2.0,90.0,30.000000000000004,0.0,0.0,4.93,4.93,4.9,5.0,5.0,4.8,4.7,1,0.0,0.0,0.33,0,False,False,1
280454.0,100.0,100.0,0,4.0,1.0,2.0,2.0,150.0,1.0,730.0,1.0,131.0,305.0,26.0,0.0,4.9,4.94,4.91,4.97,4.92,4.93,4.85,1,0.0,0.0,3.38,0,False,False,1
227703.99999999997,100.0,98.0,1,4.0,1.0,1.0,3.0,84.00000000000001,1.0,7.0,2.0,294.0,650.0,64.0,1.0,4.97,4.98,4.96,4.99,5.0,4.94,4.97,0,0.0,0.0,7.179999999999999,1,False,False,0
686518.0,100.0,97.0,1,6.0,3.0,2.9999999999999996,3.0,148.0,2.0,365.0,4.0,360.0,30.000000000000004,3.0,0.0,4.9,4.87,4.97,4.93,4.97,4.73,4.67,1,0.0,0.0,0.35,1,False,False,1
991696.0000000001,100.0,100.0,1,2.0,1.0,0.0,2.0,112.0,30.000000000000004,120.0,30.000000000000004,63.00000000000001,229.0,2.0,1.0,4.97,4.99,4.98,4.99,4.98,4.95,4.91,0,0.0,0.0,2.79,0,False,False,1
508725.99999999994,100.0,100.0,1,4.0,1.0,2.0,2.0,138.0,30.000000000000004,1125.0,30.000000000000004,184.0,110.0,2.0,1.0,4.87,4.95,4.86,5.0,4.99,4.89,4.83,0,0.0,0.0,1.23,1,False,False,1
398768.0,100.0,100.0,1,12.0,4.5,4.0,4.0,264.0,3.0,1125.0,3.0,316.0,274.0,28.0,1.0,4.97,4.97,4.95,4.99,4.99,4.93,4.93,0,0.0,0.0,3.11,0,False,False,0
869027.0,100.0,100.0,1,2.0,1.0,1.0,1.0,106.0,2.0,1124.0,2.0,364.0,113.0,2.0,0.0,4.96,4.96,4.99,4.98,4.99,4.91,4.94,0,0.0,0.0,1.29,1,False,False,0
879990.0,100.0,100.0,0,4.0,1.0,1.0,1.0,118.0,2.0,1125.0,2.0,330.0,158.0,1.0,0.0,4.95,4.99,4.96,5.0,5.0,4.95,4.93,0,0.0,0.0,1.7599999999999998,1,False,False,1
296837.0,100.0,25.0,1,2.0,1.0,2.0,1.0,138.0,5.0,45.0,5.0,268.0,15.000000000000002,0.0,0.0,5.0,5.0,4.93,5.0,5.0,4.93,4.67,0,0.0,0.0,0.17999999999999997,0,False,False,0
940172.0,100.0,99.0,1,4.0,1.0,1.0,1.0,61.99999999999999,1.0,1125.0,1.0,215.0,584.0,24.0,1.0,4.8,4.9,4.93,4.91,4.92,4.84,4.86,1,0.0,0.0,6.62,0,False,False,0
205051.0,100.0,98.0,1,2.0,1.0,1.0,1.0,106.0,2.0,14.0,2.0,276.0,229.0,52.0,2.0,4.99,4.97,4.98,4.99,4.99,4.97,4.97,0,0.0,0.0,2.8699999999999997,1,False,False,0
613531.0,100.0,60.0,1,2.0,1.0,1.0,1.0,150.0,2.0,14.0,2.0,229.0,84.0,5.0,0.0,4.82,4.87,4.73,4.92,4.87,4.96,4.68,0,0.0,0.0,0.95,1,False,False,0
840375.0,100.0,98.66666666666667,1,3.0,1.0,1.0,2.0,195.0,30.000000000000004,1125.0,30.000000000000004,330.0,6.0,0.0,0.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,1,0.0,0.0,0.08,0,False,False,0
306489.0,100.0,87.0,1,4.0,1.0,2.0,2.0,130.0,2.0,365.0,2.0,338.0,148.0,40.0,2.0,4.91,4.95,4.91,4.96,4.97,4.91,4.8,0,0.0,0.0,3.97,1,False,False,0
543580.0,100.0,100.0,1,8.0,2.0,2.9999999999999996,6.0,152.0,2.0,1125.0,2.0,319.0,243.0,24.0,2.0,4.95,4.98,4.94,4.99,5.0,4.86,4.9,1,0.0,0.0,2.82,0,False,False,0
591467.0,97.0,81.0,1,2.0,1.0,1.0,1.0,95.0,2.0,1125.0,3.0,0.0,61.0,0.0,0.0,4.87,4.87,4.97,4.93,4.97,4.84,4.82,0,0.0,0.0,0.95,0,False,False,0
